"classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_id","workflow_version","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"153729514",31428854,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Deciduous ","SH","23_03_SH_0088.JPG","23_03_SH_0089.JPG","23_03_SH_0090.JPG","23","3","1","1"
"153838529",31428988,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","DEG","29_19_DEG_0184.JPG","29_19_DEG_0185.JPG","29_19_DEG_0186.JPG","29","19","1","1"
"153838607",31429212,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","WF","33_01_WF_0184.JPG","33_01_WF_0185.JPG","33_01_WF_0186.JPG","33","1","1","1"
"153838825",31428745,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0130.JPG","22_18_WF_0131.JPG","22_18_WF_0132.JPG","22","18","1","1"
"153839348",31428652,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,"1","3040CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","DON","21_21_DON_0030.JPG","21_21_DON_0031.JPG","21_21_DON_0032.JPG","21","21","1","1"
"153839540",31428411,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","DON","14_22_DON_000007.JPG","14_22_DON_000008.JPG","14_22_DON_000009.JPG","14","22","1","1"
"153839624",31428790,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0268.JPG","22_18_WF_0269.JPG","22_18_WF_0270.JPG","22","18","1","1"
"153839693",31428378,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","BC","11_13_BC_000193.JPG","11_13_BC_000194.JPG","11_13_BC_000195.JPG","11","13","1","1"
"153839801",31428601,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO","NO","NO",0,0,0,1,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","17_24_BC_000217.JPG","17_24_BC_000218.JPG","17_24_BC_000219.JPG","17","24","1","1"
"153839932",31428461,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Pine ","DEG","15_14_DEG_000034.JPG","15_14_DEG_000035.JPG","15_14_DEG_000036.JPG","15","14","1","1"
"153840015",31428382,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Deciduous ","BC","11_13_BC_000205.JPG","11_13_BC_000206.JPG","11_13_BC_000207.JPG","11","13","1","1"
"153840115",31428760,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,1,0,0,1,0,"barthelmess","9599","123.17","Pine ","WF","22_18_WF_0178.JPG","22_18_WF_0179.JPG","22_18_WF_0180.JPG","22","18","1","1"
"153840463",31428535,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1",NA,"NO",NA,"YES",0,0,0,0,0,0,0,1,"NatureUpNorth","9599","123.17","Deciduous ","BC","17_24_BC_000019.JPG","17_24_BC_000020.JPG","17_24_BC_000021.JPG","17","24","1","1"
"153840699",31428917,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""FOXRED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FOXRED",NA,"1","010CM","NO",NA,NA,0,0,0,0,0,0,0,1,"NatureUpNorth","9599","123.17","Deciduous ","SH","25_09_SH_0069.JPG","25_09_SH_0070.JPG","25_09_SH_0071.JPG","25","9","1","1"
"153840848",31428971,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,1,0,"NatureUpNorth","9599","123.17","Pine ","DEG","29_19_DEG_0127.JPG","29_19_DEG_0128.JPG","29_19_DEG_0129.JPG","29","19","1","1"
"153840930",31428443,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NatureUpNorth","9599","123.17","Deciduous ","DON","14_22_DON_000103.JPG","14_22_DON_000104.JPG","14_22_DON_000105.JPG","14","22","1","1"
"153841027",31429075,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NatureUpNorth","9599","123.17","Pine ","DEG","29_19_DEG_0445.JPG","29_19_DEG_0446.JPG","29_19_DEG_0447.JPG","29","19","1","1"
"153841161",31428920,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"NatureUpNorth","9599","123.17","Deciduous ","SH","25_09_SH_0078.JPG","25_09_SH_0079.JPG","25_09_SH_0080.JPG","25","9","1","1"
"153841347",31428478,"NatureUpNorth",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"2","010CM","YES","NO","NO",0,0,0,0,0,0,0,1,"NatureUpNorth","9599","123.17","Pine ","DEG","15_14_DEG_000085.JPG","15_14_DEG_000086.JPG","15_14_DEG_000087.JPG","15","14","1","1"
"153924669",31428417,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,1,0,"micheleroberge","9599","123.17","Deciduous ","DON","14_22_DON_000025.JPG","14_22_DON_000026.JPG","14_22_DON_000027.JPG","14","22","1","1"
"153925655",31428920,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Deciduous ","SH","25_09_SH_0078.JPG","25_09_SH_0079.JPG","25_09_SH_0080.JPG","25","9","1","1"
"153925776",31428938,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"micheleroberge","9599","123.17","Pine ","DEG","29_19_DEG_0013.JPG","29_19_DEG_0014.JPG","29_19_DEG_0015.JPG","29","19","1","1"
"153926201",31428999,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"PORCUPINE",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Pine ","DEG","29_19_DEG_0217.JPG","29_19_DEG_0218.JPG","29_19_DEG_0219.JPG","29","19","1","1"
"153926555",31429082,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Pine ","DEG","29_19_DEG_0466.JPG","29_19_DEG_0467.JPG","29_19_DEG_0468.JPG","29","19","1","1"
"153926760",31429034,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Pine ","DEG","29_19_DEG_0322.JPG","29_19_DEG_0323.JPG","29_19_DEG_0324.JPG","29","19","1","1"
"153926916",31428695,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"micheleroberge","9599","123.17","Deciduous ","DON","21_21_DON_0159.JPG","21_21_DON_0160.JPG","21_21_DON_0161.JPG","21","21","1","1"
"153927348",31428396,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"micheleroberge","9599","123.17","Deciduous ","BC","11_13_BC_000247.JPG","11_13_BC_000248.JPG","11_13_BC_000249.JPG","11","13","1","1"
"153927518",31428820,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Pine ","WF","22_18_WF_0361.JPG","22_18_WF_0362.JPG","22_18_WF_0363.JPG","22","18","1","1"
"153927615",31428337,"micheleroberge",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"micheleroberge","9599","123.17","Deciduous ","BC","11_13_BC_000067.JPG","11_13_BC_000068.JPG","11_13_BC_000069.JPG","11","13","1","1"
"153959449",31428480,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(), filters = list()))",1,1,"DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-b86bd8494fea4a05114e","9599","123.17","Pine ","DEG","15_14_DEG_000091.JPG","15_14_DEG_000092.JPG","15_14_DEG_000093.JPG","15","14","1","1"
"153959490",31429047,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(), filters = list()))",1,1,"DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-b86bd8494fea4a05114e","9599","123.17","Pine ","DEG","29_19_DEG_0361.JPG","29_19_DEG_0362.JPG","29_19_DEG_0363.JPG","29","19","1","1"
"153959535",31428670,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-b86bd8494fea4a05114e","9599","123.17","Deciduous ","DON","21_21_DON_0084.JPG","21_21_DON_0085.JPG","21_21_DON_0086.JPG","21","21","1","1"
"153959552",31428715,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(), filters = list()))",1,1,"DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-b86bd8494fea4a05114e","9599","123.17","Pine ","WF","22_18_WF_0040.JPG","22_18_WF_0041.JPG","22_18_WF_0042.JPG","22","18","1","1"
"153959658",31428502,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"not-logged-in-b86bd8494fea4a05114e","9599","123.17","Pine ","DEG","15_14_DEG_000163.JPG","15_14_DEG_000164.JPG","15_14_DEG_000165.JPG","15","14","1","1"
"153959707",31428720,"not-logged-in-b86bd8494fea4a05114e",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"not-logged-in-b86bd8494fea4a05114e","9599","123.17","Pine ","WF","22_18_WF_0055.JPG","22_18_WF_0056.JPG","22_18_WF_0057.JPG","22","18","1","1"
"154097068",31429121,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess","9599","123.17","Pine ","WHIP","31_06_WHIP_0049.JPG","31_06_WHIP_0050.JPG","31_06_WHIP_0051.JPG","31","6","1","1"
"154097179",31428561,"barthelmess",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"barthelmess","9599","123.17","Deciduous ","BC","17_24_BC_000097.JPG","17_24_BC_000098.JPG","17_24_BC_000099.JPG","17","24","1","1"
"154142952",31429007,"not-logged-in-1779b5d2f9de312cc559",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,1,0,0,0,0,"not-logged-in-1779b5d2f9de312cc559","9599","123.17","Pine ","DEG","29_19_DEG_0241.JPG","29_19_DEG_0242.JPG","29_19_DEG_0243.JPG","29","19","1","1"
"154143499",31428699,"not-logged-in-1779b5d2f9de312cc559",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not-logged-in-1779b5d2f9de312cc559","9599","123.17","Deciduous ","DON","21_21_DON_0171.JPG","21_21_DON_0172.JPG","21_21_DON_0173.JPG","21","21","1","1"
"154310058",31428884,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Deciduous ","BC","24_04_BC_0058.JPG","24_04_BC_0059.JPG","24_04_BC_0060.JPG","24","4","1","1"
"154310488",31429189,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keandy16","9599","123.17","Pine ","WF","33_01_WF_0109.JPG","33_01_WF_0110.JPG","33_01_WF_0111.JPG","33","1","1","1"
"154310603",31428388,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,"1","1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Deciduous ","BC","11_13_BC_000223.JPG","11_13_BC_000224.JPG","11_13_BC_000225.JPG","11","13","1","1"
"154310754",31429014,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Pine ","DEG","29_19_DEG_0262.JPG","29_19_DEG_0263.JPG","29_19_DEG_0264.JPG","29","19","1","1"
"154310842",31428440,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Deciduous ","DON","14_22_DON_000094.JPG","14_22_DON_000095.JPG","14_22_DON_000096.JPG","14","22","1","1"
"154311095",31429001,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","010CM","NO","NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Pine ","DEG","29_19_DEG_0223.JPG","29_19_DEG_0224.JPG","29_19_DEG_0225.JPG","29","19","1","1"
"154311196",31429013,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Pine ","DEG","29_19_DEG_0259.JPG","29_19_DEG_0260.JPG","29_19_DEG_0261.JPG","29","19","1","1"
"154311373",31428473,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keandy16","9599","123.17","Pine ","DEG","15_14_DEG_000070.JPG","15_14_DEG_000071.JPG","15_14_DEG_000072.JPG","15","14","1","1"
"154311692",31428830,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","2030CM","NO","YES","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Deciduous ","SH","23_03_SH_0016.JPG","23_03_SH_0017.JPG","23_03_SH_0018.JPG","23","3","1","1"
"154311914",31428438,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"1","3040CM",NA,"NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Deciduous ","DON","14_22_DON_000088.JPG","14_22_DON_000089.JPG","14_22_DON_000090.JPG","14","22","1","1"
"154312248",31428428,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,"2","1020CM","YES","NO","NO",0,0,0,0,0,0,0,1,"keandy16","9599","123.17","Deciduous ","DON","14_22_DON_000058.JPG","14_22_DON_000059.JPG","14_22_DON_000060.JPG","14","22","1","1"
